,MDC_CODE,MDC_NAME,ADRG_CODE,ADRG_NAME,ICD_CODE,ICD_DESC,AND_FLAG,GROUP_FLAG,is_icd_mdc
12199,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.002,声带麻痹,N,0,False
12200,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.101,喉息肉,N,0,False
12201,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.102,声带息肉,N,0,False
12202,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.200,声带结节,N,0,False
12203,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.200x001,歌手结节,N,0,False
12204,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.200x002,教师结节,N,0,False
12205,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.201,声带炎,N,0,False
12206,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x008,声带粘连,N,0,False
12207,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x011,声带增生,N,0,False
12208,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x013,声带蜂窝织炎,N,0,False
12209,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x015,声带鳞状上皮不典型性增生,N,0,False
12210,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x016,声带沟,N,0,False
12211,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.300x018,声带闭合不全,N,0,False
12212,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.301,声带白斑,N,0,False
12213,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.302,声带出血,N,0,False
12214,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.303,声带固定,N,0,False
12215,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.304,声带囊肿,N,0,False
12216,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.305,声带脓肿,N,0,False
12217,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.307,声带松弛,N,0,False
12218,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.308,声带肿物,N,0,False
12219,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.309,声带角化症,N,0,False
12220,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.310,声带瘢痕粘连,N,0,False
12221,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.311,声带不典型性增生,N,0,False
12222,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.312,声带肉芽肿,N,0,False
12223,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.313,声带肥厚,N,0,False
12224,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.400,喉水肿,N,0,False
12225,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.400x002,声门下水肿,N,0,False
12226,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.400x003,声门上水肿,N,0,False
12227,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.400x004,声门水肿,N,0,False
12228,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.401,声带任克氏间隙水肿,N,0,False
12229,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.402,声带水肿,N,0,False
12230,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.500,喉痉挛,N,0,False
12231,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.600,喉狭窄,N,0,False
12232,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.601,喉梗阻,N,0,False
12233,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x001,喉室带囊肿,N,0,False
12234,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x003,喉肌弱症,N,0,False
12235,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x007,喉内炎性肿物,N,0,False
12236,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x009,喉坏死,N,0,False
12237,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x013,环杓关节炎,N,0,False
12238,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x017,室带肥厚,N,0,False
12239,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x021,喉蜂窝织炎,N,0,False
12240,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x022,喉软骨膜炎,N,0,False
12241,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.700x027,喉粘膜不典型增生,N,0,False
12242,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.701,后天性喉瘘,N,0,False
12243,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.702,创伤性喉蹼,N,0,False
12244,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.703,喉瘢痕,N,0,False
12245,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.704,喉溃疡,N,0,False
12246,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.705,喉囊肿,N,0,False
12247,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.706,喉白斑,N,0,False
12248,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.707,喉脓肿,N,0,False
12249,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.708,喉肿物,N,0,False
12250,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.709,喉皮肥厚,N,0,False
12251,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.710,喉肉芽肿,N,0,False
12252,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.711,喉硬结病,N,0,False
12253,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.712,喉角化症,N,0,False
12254,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.714,会厌溃疡,N,0,False
12255,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.715,会厌囊肿,N,0,False
12256,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.716,会厌脓肿,N,0,False
12257,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.717,会厌肉芽肿,N,0,False
12258,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.718,会厌增生,N,0,False
12259,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.719,声门狭窄,N,0,False
12260,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.720,环杓关节强硬,N,0,False
12261,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J38.721,舌骨大角综合征,N,0,False
12262,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.000x001,咽侧壁炎性肿物,N,0,False
12263,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.001,咽后脓肿,N,0,False
12264,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.002,咽周脓肿,N,0,False
12265,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.003,咽旁脓肿,N,0,False
12266,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.101,咽蜂窝织炎,N,0,False
12267,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x004,咽下部囊肿,N,0,False
12268,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x008,喉咽部狭窄,N,0,False
12269,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x009,咽下部狭窄,N,0,False
12270,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x015,咽肌麻痹,N,0,False
12271,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x016,鼻咽肿物,N,0,False
12272,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.200x020,鼻咽溃疡,N,0,False
12273,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.201,瘢痕性咽狭窄,N,0,False
12274,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.202,鼻咽瘘,N,0,False
12275,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.203,鼻咽囊肿,N,0,False
12276,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.204,鼻咽狭窄,N,0,False
12277,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.205,鼻咽粘连,N,0,False
12278,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.206,鼻咽黏膜溃疡,N,0,False
12279,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.207,腭咽增生,N,0,False
12280,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.208,梨状窝囊肿,N,0,False
12281,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.209,梨状窝息肉,N,0,False
12282,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.210,咽瘘,N,0,False
12283,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.212,咽水肿,N,0,False
12284,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.213,咽狭窄,N,0,False
12285,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.214,咽角化症,N,0,False
12286,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.215,咽部囊肿,N,0,False
12287,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.216,咽喉溃疡,N,0,False
12288,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.217,咽喉粘连,N,0,False
12289,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.218,咽肌痉挛,N,0,False
12290,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.219,咽部肿物,N,0,False
12291,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.220,咽旁间隙感染,N,0,False
12292,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.221,咽旁间隙囊肿,N,0,False
12293,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.222,环咽肌痉挛,N,0,False
12294,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.223,手术后咽瘘,N,0,False
12295,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.224,鼻咽部病变,N,0,False
12296,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.225,鼻咽淋巴组织增生,N,0,False
12297,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.300,上呼吸道过敏反应,N,0,False
12298,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.809,气管坏死,N,0,False
12299,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.811,后天性气管憩室,N,0,False
12300,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J39.900,上呼吸道疾病,N,0,False
12301,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J70.900,外部物质引起的呼吸性情况,N,0,False
12302,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.000,气管造口术功能不全,N,0,False
12303,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.000x001,气管造口术后吻合口脓毒病,N,0,False
12304,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.000x002,气管切开术后拔管困难,N,0,False
12305,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.000x007,气管造口术后口出血,N,0,False
12306,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.001,气管造口术后气管皮肤瘘,N,0,False
12307,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.003,气管造口术后狭窄,N,0,False
12308,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.004,气管造口术后气管食管瘘,N,0,False
12309,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.005,气管造口术后气道阻塞,N,0,False
12310,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.400,门德尔松综合征,N,0,False
12311,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.500,操作后的声门下狭窄,N,0,False
12312,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.501,手术后喉狭窄,N,0,False
12313,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.800x001,气管插管后喉水肿,N,0,False
12314,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.800x010,气管吻合口狭窄,N,0,False
12315,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.800x012,手术后气管食管瘘,N,0,False
12316,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.800x013,手术后气管瘘,N,0,False
12317,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.803,空鼻综合征,N,0,False
12318,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.805,手术后喉水肿,N,0,False
12319,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.806,手术后声带麻痹,N,0,False
12320,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.807,手术后声带粘连,N,0,False
12321,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,J95.809,手术后喉粘连,N,0,False
12322,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.000,无牙症,N,0,False
12323,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.000x003,少牙畸形,N,0,False
12324,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.000x004,先天缺牙,N,0,False
12325,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.001,牙齿发育不全,N,0,False
12326,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.002,牙齿缺少,N,0,False
12327,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.100x001,多生牙,N,0,False
12328,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.101,第四臼齿,N,0,False
12329,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x001,巨牙症,N,0,False
12330,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x002,釉珠,N,0,False
12331,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x003,过小牙,N,0,False
12332,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x005,牛牙症,N,0,False
12333,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x009,畸形中央尖,N,0,False
12334,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.200x010,牙内陷,N,0,False
12335,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.201,双生牙,N,0,False
12336,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.202,结合齿,N,0,False
12337,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.203,套叠齿,N,0,False
12338,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.204,融合齿,N,0,False
12339,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.205,圆锥齿,N,0,False
12340,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.206,齿前突,N,0,False
12341,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.207,齿中突,N,0,False
12342,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.300x002,无氟釉质不透明,N,0,False
12343,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.301,氟牙症,N,0,False
12344,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.400,牙形成障碍,N,0,False
12345,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.400x001,弯曲牙,N,0,False
12346,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.400x002,特奈牙,N,0,False
12347,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.400x004,牙根发育不良,N,0,False
12348,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.401,区域性牙齿发育异常,N,0,False
12349,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.402,釉质发育不全(新生儿)(生后)(生前),N,0,False
12350,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.500x002,壳状牙,N,0,False
12351,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.501,牙本质发育不全,N,0,False
12352,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.502,牙生长不全,N,0,False
12353,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.503,釉质发生不全,N,0,False
12354,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.600x002,诞生牙,N,0,False
12355,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.600x006,恒牙萌出过迟,N,0,False
12356,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.600x007,恒牙早萌,N,0,False
12357,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.600x008,低位乳牙,N,0,False
12358,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.601,个别乳磨牙早失,N,0,False
12359,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.602,新生儿牙,N,0,False
12360,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.603,牙齿萌出过早,N,0,False
12361,MDCD,头颈、耳、鼻、口、咽疾病及功能障碍,CZ1,其他眼部手术,K00.604,牙齿萌出过晚,N,0,False
